Code,Title,Category,Name,Variant Name,Price,In Stock,URL
grayson-top-olive,$50 And Under Styles,$50 And Under Styles,Grayson Top - Olive,S,41.97,False,https://petalandpup.com/products/grayson-top-olive
dora-knit-top-black,$50 And Under Styles,$50 And Under Styles,Dora Knit Top - Black,XS,41.97,False,https://petalandpup.com/products/dora-knit-top-black
sherida-midi-skirt-black,$50 And Under Styles,$50 And Under Styles,Sherida Midi Skirt - Black,S,47.97,True,https://petalandpup.com/products/sherida-midi-skirt-black
minelli-pleat-top-black-rose,$50 And Under Styles,$50 And Under Styles,Minelli Pleat Top - Black Rose,XS,35.97,True,https://petalandpup.com/products/minelli-pleat-top-black-rose
zala-vneck-collar-knit-sweater-red,$50 And Under Styles,$50 And Under Styles,Zala Vneck Collar Knit Sweater - Red,XS,48.97,True,https://petalandpup.com/products/zala-vneck-collar-knit-sweater-red
lorelei-corset-top-black,$50 And Under Styles,$50 And Under Styles,Lorelei Corset Top - Black,XS,41.97,True,https://petalandpup.com/products/lorelei-corset-top-black
emma-embellished-top-black,$50 And Under Styles,$50 And Under Styles,Emma Embellished Top - Black,XS,41.97,True,https://petalandpup.com/products/emma-embellished-top-black
jolene-jumpsuit-black-ditsy-floral,$50 And Under Styles,$50 And Under Styles,Jolene Jumpsuit - Black Ditsy Floral,XS,47.97,True,https://petalandpup.com/products/jolene-jumpsuit-black-ditsy-floral
larson-pant-brown-floral,$50 And Under Styles,$50 And Under Styles,Larson Pant - Brown Floral,XS,38.97,True,https://petalandpup.com/products/larson-pant-brown-floral
noelle-jumpsuit-gold-black,$50 And Under Styles,$50 And Under Styles,Noelle Jumpsuit - Gold Black,S,47.97,True,https://petalandpup.com/products/noelle-jumpsuit-gold-black
nikko-midi-skirt-chocolate-brown,$50 And Under Styles,$50 And Under Styles,Nikko Midi Skirt - Chocolate Brown,2,48.97,True,https://petalandpup.com/products/nikko-midi-skirt-chocolate-brown
willow-midi-skirt-black-ditsy-floral,$50 And Under Styles,$50 And Under Styles,Willow Midi Skirt - Black Ditsy Floral,XS,35.97,True,https://petalandpup.com/products/willow-midi-skirt-black-ditsy-floral
doralee-rose-cardigan-red,$50 And Under Styles,$50 And Under Styles,Doralee Rose Cardigan - Red,S/M,47.97,True,https://petalandpup.com/products/doralee-rose-cardigan-red
minelli-pleat-midi-skirt-black-rose,$50 And Under Styles,$50 And Under Styles,Minelli Pleat Midi Skirt - Black Rose,XS,35.97,True,https://petalandpup.com/products/minelli-pleat-midi-skirt-black-rose
vienah-long-sleeve-bodysuit-black-gold,$50 And Under Styles,$50 And Under Styles,Vienah Long Sleeve Bodysuit - Black Gold,S,41.97,False,https://petalandpup.com/products/vienah-long-sleeve-bodysuit-black-gold
priya-maxi-dress-brown-shimmer,$50 And Under Styles,$50 And Under Styles,Priya Maxi Dress - Brown Shimmer,XS,44.97,False,https://petalandpup.com/products/priya-maxi-dress-brown-shimmer
cody-top-black-blurred-floral,$50 And Under Styles,$50 And Under Styles,Cody Top - Black Blurred Floral,XS,47.97,True,https://petalandpup.com/products/cody-top-black-blurred-floral
vivie-midi-skirt-chocolate-floral,$50 And Under Styles,$50 And Under Styles,Vivie Midi Skirt - Chocolate Floral,S,46.97,True,https://petalandpup.com/products/vivie-midi-skirt-chocolate-floral
capra-fuzzy-tie-front-cardigan-black,$50 And Under Styles,$50 And Under Styles,Capra Fuzzy Tie Front Cardigan - Black,XS,47.97,True,https://petalandpup.com/products/capra-fuzzy-tie-front-cardigan-black
enid-midi-dress-red,$50 And Under Styles,$50 And Under Styles,Enid Midi Dress - Red,XS,47.97,True,https://petalandpup.com/products/enid-midi-dress-red
rooney-knit-sweater-cinnamon,$50 And Under Styles,$50 And Under Styles,Rooney Knit Sweater - Cinnamon,2,41.97,True,https://petalandpup.com/products/rooney-knit-sweater-cinnamon
minelli-pleat-midi-skirt-black-white-floral,$50 And Under Styles,$50 And Under Styles,Minelli Pleat Midi Skirt - Black/White Floral,XS,35.97,True,https://petalandpup.com/products/minelli-pleat-midi-skirt-black-white-floral
rooney-knit-skirt-cinnamon,$50 And Under Styles,$50 And Under Styles,Rooney Knit Skirt - Cinnamon,2,47.97,True,https://petalandpup.com/products/rooney-knit-skirt-cinnamon
michael-pleated-midi-skirt-paisley-floral,$50 And Under Styles,$50 And Under Styles,Michael Pleated Midi Skirt - Paisley Floral,XS,34.97,False,https://petalandpup.com/products/michael-pleated-midi-skirt-paisley-floral
jones-cord-pant-cream,$50 And Under Styles,$50 And Under Styles,Jones Cord Pant - Cream,2,48.97,True,https://petalandpup.com/products/jones-cord-pant-cream
kelso-flower-embroidery-knit-sweater-cream,$50 And Under Styles,$50 And Under Styles,Kelso Flower Embroidery Knit Sweater - Cream,S,47.97,True,https://petalandpup.com/products/kelso-flower-embroidery-knit-sweater-cream
ares-crossover-hem-knit-sweater-black,$50 And Under Styles,$50 And Under Styles,Ares Crossover Hem Knit Sweater - Black,XS,48.97,True,https://petalandpup.com/products/ares-crossover-hem-knit-sweater-black
jones-cord-pant-brown,$50 And Under Styles,$50 And Under Styles,Jones Cord Pant - Brown,2,48.97,True,https://petalandpup.com/products/jones-cord-pant-brown
fallen-velvet-top-black,$50 And Under Styles,$50 And Under Styles,Fallen Velvet Top - Black,XS,39.97,True,https://petalandpup.com/products/fallen-velvet-top-black
coco-knit-top-beige,$50 And Under Styles,$50 And Under Styles,Coco Knit Top - Beige,XS,35.97,True,https://petalandpup.com/products/coco-knit-top-beige
orio-playsuit-mauve-multi,$50 And Under Styles,$50 And Under Styles,Orio Playsuit - Mauve Multi,S,41.97,True,https://petalandpup.com/products/orio-playsuit-mauve-multi
minelli-pleat-top-black-white-floral,$50 And Under Styles,$50 And Under Styles,Minelli Pleat Top - Black/White Floral,XS,35.97,True,https://petalandpup.com/products/minelli-pleat-top-black-white-floral
xita-velvet-one-shoulder-jumpsuit-olive,$50 And Under Styles,$50 And Under Styles,Xita Velvet One Shoulder Jumpsuit - Olive,XS,44.97,True,https://petalandpup.com/products/xita-velvet-one-shoulder-jumpsuit-olive
celesti-sequin-top-black,$50 And Under Styles,$50 And Under Styles,Celesti Sequin Top - Black,XS,47.97,True,https://petalandpup.com/products/celesti-sequin-top-black
della-sequin-halter-top-black,$50 And Under Styles,$50 And Under Styles,Della Sequin Halter Top - Black,XS,41.97,False,https://petalandpup.com/products/della-sequin-halter-top-black
torie-apres-ski-camp-sweatshirt-cherry,$50 And Under Styles,$50 And Under Styles,Torie Apres Ski Camp Sweatshirt - Cherry,XS,41.97,True,https://petalandpup.com/products/torie-apres-ski-camp-sweatshirt-cherry
mikia-jumpsuit-cream-brown,$50 And Under Styles,$50 And Under Styles,Mikia Jumpsuit - Cream Brown,XS,47.97,True,https://petalandpup.com/products/mikia-jumpsuit-cream-brown
jupiter-long-sleeve-knit-top-off-white,$50 And Under Styles,$50 And Under Styles,Jupiter Long Sleeve Knit Top - Off White,S,41.97,True,https://petalandpup.com/products/jupiter-long-sleeve-knit-top-off-white
geneva-pleated-top-black,$50 And Under Styles,$50 And Under Styles,Geneva Pleated Top - Black,XS,41.97,True,https://petalandpup.com/products/geneva-pleated-top-black
lowell-pants-white-cream,$50 And Under Styles,$50 And Under Styles,Lowell Pants - White/Cream,XS,44.97,True,https://petalandpup.com/products/lowell-pants-white-cream
suri-velvet-maxi-skirt-black,$50 And Under Styles,$50 And Under Styles,Suri Velvet Maxi Skirt - Black,XS,47.97,True,https://petalandpup.com/products/suri-velvet-maxi-skirt-black
rita-velvet-off-shoulder-top-black,$50 And Under Styles,$50 And Under Styles,Rita Velvet Off Shoulder Top - Black,XS,41.97,False,https://petalandpup.com/products/rita-velvet-off-shoulder-top-black
stasya-sequin-top-black,$50 And Under Styles,$50 And Under Styles,Stasya Sequin Top - Black,XS,47.97,True,https://petalandpup.com/products/stasya-sequin-top-black
grayso-top-white,$50 And Under Styles,$50 And Under Styles,Grayso Top - White,XS,35.97,True,https://petalandpup.com/products/grayso-top-white
drea-sequin-pants-black,$50 And Under Styles,$50 And Under Styles,Drea Sequin Pants - Black,XS,47.97,False,https://petalandpup.com/products/drea-sequin-pants-black
raelynn-velvet-midi-skirt-black,$50 And Under Styles,$50 And Under Styles,Raelynn Velvet Midi Skirt - Black,XS,34.97,True,https://petalandpup.com/products/raelynn-velvet-midi-skirt-black
rita-velvet-off-shoulder-top-red,$50 And Under Styles,$50 And Under Styles,Rita Velvet Off Shoulder Top - Red,XS,29.97,False,https://petalandpup.com/products/rita-velvet-off-shoulder-top-red
peppita-metallic-off-shoulder-top-bronze,$50 And Under Styles,$50 And Under Styles,Peppita Metallic Off Shoulder Top - Bronze,XS,47.97,False,https://petalandpup.com/products/peppita-metallic-off-shoulder-top-bronze
lowell-top-white-cream,$50 And Under Styles,$50 And Under Styles,Lowell Top - White/Cream,XS,44.97,True,https://petalandpup.com/products/lowell-top-white-cream
kimia-knit-vest-top-cream,$50 And Under Styles,$50 And Under Styles,Kimia Knit Vest Top - Cream,XS,41.97,False,https://petalandpup.com/products/kimia-knit-vest-top-cream
axey-top-grey,$50 And Under Styles,$50 And Under Styles,Axey Top - Grey,S,35.97,True,https://petalandpup.com/products/axey-top-grey
kya-ribbed-knit-midi-skirt-white,$50 And Under Styles,$50 And Under Styles,Kya Ribbed Knit Midi Skirt - White,XS,47.97,True,https://petalandpup.com/products/kya-ribbed-knit-midi-skirt-white
belakey-top-ivory-brown-floral,$50 And Under Styles,$50 And Under Styles,Belakey Top - Ivory Brown Floral,XS,35.97,True,https://petalandpup.com/products/belakey-top-ivory-brown-floral
hia-mesh-top-black,$50 And Under Styles,$50 And Under Styles,Hia Mesh Top - Black,XS,47.97,True,https://petalandpup.com/products/hia-mesh-top-black
ilani-pant-set-black,$50 And Under Styles,$50 And Under Styles,Ilani Pant Set - Black,XS,47.97,True,https://petalandpup.com/products/ilani-pant-set-black
maya-cable-knit-top-cream,$50 And Under Styles,$50 And Under Styles,Maya Cable Knit Top - Cream,XS,41.97,False,https://petalandpup.com/products/maya-cable-knit-top-cream
beeba-ribbed-knit-pants-cream,$50 And Under Styles,$50 And Under Styles,Beeba Ribbed Knit Pants - Cream,XS,44.97,True,https://petalandpup.com/products/beeba-ribbed-knit-pants-cream
miah-sequin-top-emerald,$50 And Under Styles,$50 And Under Styles,Miah Sequin Top - Emerald,XS,47.97,True,https://petalandpup.com/products/miah-sequin-top-emerald
nissa-sequin-top-black,$50 And Under Styles,$50 And Under Styles,Nissa Sequin Top - Black,XS,29.97,False,https://petalandpup.com/products/nissa-sequin-top-black
pip-mini-dress-cream,$50 And Under Styles,$50 And Under Styles,Pip Mini Dress - Cream,XS,47.97,True,https://petalandpup.com/products/pip-mini-dress-cream
kristine-maxi-dress-soft-blue,$50 And Under Styles,$50 And Under Styles,Kristine Maxi Dress - Soft Blue,XS,47.97,True,https://petalandpup.com/products/kristine-maxi-dress-soft-blue
taylor-velvet-mini-dress-black,$50 And Under Styles,$50 And Under Styles,Taylor Velvet Mini Dress - Black,XS,47.97,True,https://petalandpup.com/products/taylor-velvet-mini-dress-black
fleur-ribbed-knit-top-cream,$50 And Under Styles,$50 And Under Styles,Fleur Ribbed Knit Top - Cream,XS,41.97,True,https://petalandpup.com/products/fleur-ribbed-knit-top-cream
orlana-embellished-neck-short-sleeve-sweater-cream,$50 And Under Styles,$50 And Under Styles,Orlana Embellished Neck Short Sleeve Sweater - Cream,XS,47.97,True,https://petalandpup.com/products/orlana-embellished-neck-short-sleeve-sweater-cream
rowee-boucle-knit-midi-skirt-white,$50 And Under Styles,$50 And Under Styles,Rowee Boucle Knit Midi Skirt - White,S,47.97,True,https://petalandpup.com/products/rowee-boucle-knit-midi-skirt-white
fren-ruffle-top-cream,$50 And Under Styles,$50 And Under Styles,Fren Ruffle Top - Cream,S,47.97,True,https://petalandpup.com/products/fren-ruffle-top-cream
mable-top-white,$50 And Under Styles,$50 And Under Styles,Mable Top - White,XS/S,41.97,True,https://petalandpup.com/products/mable-top-white
mable-top-black,$50 And Under Styles,$50 And Under Styles,Mable Top - Black,XS/S,41.97,True,https://petalandpup.com/products/mable-top-black
lee-fairisle-knit-sweater-black-cream,$50 And Under Styles,$50 And Under Styles,Lee Fairisle Knit Sweater - Black/Cream,XS,41.97,True,https://petalandpup.com/products/lee-fairisle-knit-sweater-black-cream
kaelie-wrap-front-knit-top-white,$50 And Under Styles,$50 And Under Styles,Kaelie Wrap Front Knit Top - White,XS,41.97,False,https://petalandpup.com/products/kaelie-wrap-front-knit-top-white
winslow-open-knit-flower-cardigan-tan,$50 And Under Styles,$50 And Under Styles,Winslow Open Knit Flower Cardigan - Tan,S/M,47.97,True,https://petalandpup.com/products/winslow-open-knit-flower-cardigan-tan
leane-mini-dress-soft-blue,$50 And Under Styles,$50 And Under Styles,Leane Mini Dress - Soft Blue,XS,47.97,True,https://petalandpup.com/products/leane-mini-dress-soft-blue
sebastian-off-shoulder-maxi-dress-dusty-rose,$50 And Under Styles,$50 And Under Styles,Sebastian Off Shoulder Maxi Dress - Dusty Rose,XS,17.97,True,https://petalandpup.com/products/sebastian-off-shoulder-maxi-dress-dusty-rose
pai-rosette-top-ivory,$50 And Under Styles,$50 And Under Styles,Pai Rosette Top - Ivory,XS,29.97,False,https://petalandpup.com/products/pai-rosette-top-ivory
hailee-long-sleeve-button-down-top-oatmeal,$50 And Under Styles,$50 And Under Styles,Hailee Long Sleeve Button Down Top - Oatmeal,S,11.97,False,https://petalandpup.com/products/hailee-long-sleeve-button-down-top-oatmeal
lenore-coatigan-dark-grey,$50 And Under Styles,$50 And Under Styles,Lenore Coatigan - Grey,S/M,45.97,True,https://petalandpup.com/products/lenore-coatigan-dark-grey
neve-long-sleeve-maxi-dress-black,$50 And Under Styles,$50 And Under Styles,Neve Long Sleeve Maxi Dress - Black,XS,39.97,False,https://petalandpup.com/products/neve-long-sleeve-maxi-dress-black
deena-off-shoulder-midi-dress-red,$50 And Under Styles,$50 And Under Styles,Deena Off Shoulder Midi Dress - Red,XS,23.97,False,https://petalandpup.com/products/deena-off-shoulder-midi-dress-red
leyonie-cardigan-grey,$50 And Under Styles,$50 And Under Styles,Leyonie Cardigan - Grey,S/M,40.97,True,https://petalandpup.com/products/leyonie-cardigan-grey
olene-loafer-bone,$50 And Under Styles,$50 And Under Styles,Olene Loafer - Bone,6,13.97,False,https://petalandpup.com/products/olene-loafer-bone
jade-mini-dress-blue,$50 And Under Styles,$50 And Under Styles,Jade Mini Dress - Blue,0,20.97,False,https://petalandpup.com/products/jade-mini-dress-blue
nippies-lifting-reusable-adhesive-nipple-covers-caramel,$50 And Under Styles,$50 And Under Styles,Nippies Lifting Reusable Adhesive Nipple Covers - Caramel,1,33.00,True,https://petalandpup.com/products/nippies-lifting-reusable-adhesive-nipple-covers-caramel
ayers-long-sleeve-set-mocha,$50 And Under Styles,$50 And Under Styles,Ayers Long Sleeve Set - Mocha,S/M,44.97,True,https://petalandpup.com/products/ayers-long-sleeve-set-mocha
tammy-cord-skirt-gucci,$50 And Under Styles,$50 And Under Styles,Tammy Cord Skirt - Gucci,XS,24.97,False,https://petalandpup.com/products/tammy-cord-skirt-gucci
2750-cotu-classic-sneaker-black,$50 And Under Styles,$50 And Under Styles,2750 Cotu Classic Sneaker - Black,6.5,13.97,False,https://petalandpup.com/products/2750-cotu-classic-sneaker-black
simone-midi-dress-camel,$50 And Under Styles,$50 And Under Styles,Simone Midi Dress - Camel,XS,29.97,False,https://petalandpup.com/products/simone-midi-dress-camel
chloe-cut-out-dress-navy,$50 And Under Styles,$50 And Under Styles,Chloe Cut Out Dress - Navy,XS,15.97,False,https://petalandpup.com/products/chloe-cut-out-dress-navy
kiki-one-shoulder-midi-dress-midnight,$50 And Under Styles,$50 And Under Styles,Kiki One Shoulder Midi Dress - Midnight,XS,44.97,False,https://petalandpup.com/products/kiki-one-shoulder-midi-dress-midnight
brennan-maxi-slip-dress-black,$50 And Under Styles,$50 And Under Styles,Brennan Maxi Slip Dress - Black,XS,26.97,False,https://petalandpup.com/products/brennan-maxi-slip-dress-black
destan-mini-dress-blue-multi,$50 And Under Styles,$50 And Under Styles,Destan Mini Dress - Blue Multi,S,19.97,False,https://petalandpup.com/products/destan-mini-dress-blue-multi
clea-mini-tie-dress-white,$50 And Under Styles,$50 And Under Styles,Clea Mini Tie Dress - White,XS,19.97,False,https://petalandpup.com/products/clea-mini-tie-dress-white
ronadi-top-blue,$50 And Under Styles,$50 And Under Styles,Ronadi Top - Blue,XS,17.97,False,https://petalandpup.com/products/ronadi-top-blue
shani-ribbed-knit-top-black,$50 And Under Styles,$50 And Under Styles,Shani Ribbed Knit Top - Black,XS,49.00,False,https://petalandpup.com/products/shani-ribbed-knit-top-black
skylar-open-front-coatigan-taupe,$50 And Under Styles,$50 And Under Styles,Skylar Open Front Coatigan - Taupe,XS/S,39.97,False,https://petalandpup.com/products/skylar-open-front-coatigan-taupe
ivy-button-front-coatigan-oatmeal,$50 And Under Styles,$50 And Under Styles,Ivy Button Front Coatigan - Oatmeal,XS/S,40.97,False,https://petalandpup.com/products/ivy-button-front-coatigan-oatmeal
fiora-maxi-dress-white,$50 And Under Styles,$50 And Under Styles,Fiora Maxi Dress - White,XS,25.97,False,https://petalandpup.com/products/fiora-maxi-dress-white
